name;cmp;rne;specialties;locations;photo;slug;profile_url
Dávila Salcedo Rolando Juan;43380;;Unidad de cuidados intensivos;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/20698689_6aa646ec27.png;davila-salcedo-rolando-juan;https://auna.org/pe/staff-medico/davila-salcedo-rolando-juan
Davila Zuñiga Cesar Gabriel;60266;;Servicio de emergencia;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/43597582_672450bde8.png;davila-zuniga-cesar-gabriel;https://auna.org/pe/staff-medico/davila-zuniga-cesar-gabriel
De La Rosa Martino Luis Pablo;58290;;Ortopedia y traumatología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/42853453_f210ec2a9c.png;de-la-rosa-martino-luis-pablo;https://auna.org/pe/staff-medico/de-la-rosa-martino-luis-pablo
De Souza Peixoto Domper Ivan;41773;;Cirugía abdominal y laparoscópica;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/40423230_cff261701c.png;de-souza-peixoto-domper-ivan;https://auna.org/pe/staff-medico/de-souza-peixoto-domper-ivan
Díaz Coronado Rosdali Yesenia;49767;;Oncología pediátrica;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/40981576_7da8c40d26.png;diaz-coronado-rosdali-yesenia;https://auna.org/pe/staff-medico/diaz-coronado-rosdali-yesenia
Diez Chang Guillermo;25329;;Ginecología y obstetricia;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/08802098_0541bb743c.png;diez-chang-guillermo;https://auna.org/pe/staff-medico/diez-chang-guillermo
Dulanto Deza Judith Myrian;37368;;Radiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09891875_dce2670003.png;dulanto-deza-judith-myrian;https://auna.org/pe/staff-medico/dulanto-deza-judith-myrian
Dunstan Yataco Jorge Antonio;35443;;Cirugía oncológica;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/07624714_9eb35a1633.png;dunstan-yataco-jorge-antonio;https://auna.org/pe/staff-medico/dunstan-yataco-jorge-antonio
Durand Guzmán Percy Orlando;61498;;Cardiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/43664567_811605357e.png;durand-guzman-percy-orlando;https://auna.org/pe/staff-medico/durand-guzman-percy-orlando
Elera Fitzcarrald Claudia Teresa;63671;;Reumatología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/45434763_ec3209a0fe.png;elera-fitzcarrald-claudia-teresa;https://auna.org/pe/staff-medico/elera-fitzcarrald-claudia-teresa
Enriquez Salmón Elizabeth Carmen;16653;;Anestesiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/08704338_fcfb167f76.png;enriquez-salmon-elizabeth-carmen;https://auna.org/pe/staff-medico/enriquez-salmon-elizabeth-carmen
Eskenazi Fedchteyn Deborah Adi;49170;;Pediatría;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/41650067_248842417d.png;eskenazi-fedchteyn-deborah-adi;https://auna.org/pe/staff-medico/eskenazi-fedchteyn-deborah-adi
Espino Azca Aldo Arquimides;24870;;Medicina interna;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/10554818_4002567b3c.png;espino-azca-aldo-arquimides;https://auna.org/pe/staff-medico/espino-azca-aldo-arquimides
Espiritu Rojas Elizabeth Ruth;56628;;Neurología pediátrica;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/41900667_c8d5cb723f.png;espiritu-rojas-elizabeth-ruth;https://auna.org/pe/staff-medico/espiritu-rojas-elizabeth-ruth
Esquivel Gallegos Helbert Dilman;37802;;Unidad de cuidados intensivos;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/29648701_b66a115a99.png;esquivel-gallegos-helbert-dilman;https://auna.org/pe/staff-medico/esquivel-gallegos-helbert-dilman
Fajardo Quillay Carla Ivon;58859;;Radiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/44110725_a0911b0788.png;fajardo-quillay-carla-ivon;https://auna.org/pe/staff-medico/fajardo-quillay-carla-ivon
Estela Ocaña Christian Marks;46213;;Unidad de cuidados intensivos;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/40399175_baec1fcd4c.png;estela-ocana-christian-marks;https://auna.org/pe/staff-medico/estela-ocana-christian-marks
Farro Chang David Gustavo;30934;;Ortopedia y traumatología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/08808177_59472f4d5b.png;farro-chang-david-gustavo;https://auna.org/pe/staff-medico/farro-chang-david-gustavo
Farro Huarhua Angel Baltazar;43514;;Servicio de emergencia;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/10752310_2bf0e4be3c.png;farro-huarhua-angel-baltazar;https://auna.org/pe/staff-medico/farro-huarhua-angel-baltazar
Fernández Grados Juan Miguel;44461;;Servicio de emergencia;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/40767742_be48a8776a.webp;fernandez-grados-juan-miguel;https://auna.org/pe/staff-medico/fernandez-grados-juan-miguel
Fernández Prada Falconi Nora Pierina;23719;;Cardiología;Auna Guardia Civil - Clínica, Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/08187381_0028020580.png;fernandez-prada-falconi-nora-pierina;https://auna.org/pe/staff-medico/fernandez-prada-falconi-nora-pierina
Flores Cabral Juan Antonio;31813;;Cirugía general;Clínica Delgado Auna, Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/10612520_dc3a35d16a.png;flores-cabral-juan-antonio;https://auna.org/pe/staff-medico/flores-cabral-juan-antonio
Flores Sánchez Eduardo Martín;31946;;Pediatría;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09491413_4771924351.png;flores-sanchez-eduardo-martin;https://auna.org/pe/staff-medico/flores-sanchez-eduardo-martin
Francia Acuña Carlos Alejandro;56252;;Otorrinolaringología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/43362794_330e2b4db7.png;francia-acuna-carlos-alejandro;https://auna.org/pe/staff-medico/francia-acuna-carlos-alejandro
Frisancho Cabrera Pilar;25015;;Oftalmología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/23831355_a3daeec002.png;frisancho-cabrera-pilar;https://auna.org/pe/staff-medico/frisancho-cabrera-pilar
Fuentes Del Pino Juan Andres;64202;;Radiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/45418272_28130160f4.png;fuentes-del-pino-juan-andres;https://auna.org/pe/staff-medico/fuentes-del-pino-juan-andres
Galdós Zegarra Óscar Omar;37070;;Pediatría;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/29731677_d65b469520.png;galdos-zegarra-oscar-omar;https://auna.org/pe/staff-medico/galdos-zegarra-oscar-omar
Gálvez Canseco Aldo Daniel;61659;;Dermatología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/44323743_ba423f836e.png;galvez-canseco-aldo-daniel;https://auna.org/pe/staff-medico/galvez-canseco-aldo-daniel
Gamero Paredes María Mercedes;25312;;Anestesiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/29282218_0a6f588469.png;gamero-paredes-maria-mercedes;https://auna.org/pe/staff-medico/gamero-paredes-maria-mercedes
García Luna Gustavo Adolfo;60767;;Ortopedia y traumatología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/44687137_5ab586ac5c.png;garcia-luna-gustavo-adolfo;https://auna.org/pe/staff-medico/garcia-luna-gustavo-adolfo
Gianella Malca Gonzalo Ernesto;30503;;Neumología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09302932_5a6e34e08f.png;gianella-malca-gonzalo-ernesto;https://auna.org/pe/staff-medico/gianella-malca-gonzalo-ernesto
Gil Guevara Enrique Damián;53955;;Ginecología y obstetricia;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/42949890_db1927bfd9.png;gil-guevara-enrique-damian;https://auna.org/pe/staff-medico/gil-guevara-enrique-damian
Godoy Palomino Armando Lionel;30042;;Cardiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09647413_648c17019f.png;godoy-palomino-armando-lionel;https://auna.org/pe/staff-medico/godoy-palomino-armando-lionel
Gómez Melendez Alberto Rafael;36952;;Cirugía abdominal y laparoscópica;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/18141564_dec1163683.png;gomez-melendez-alberto-rafael;https://auna.org/pe/staff-medico/gomez-melendez-alberto-rafael
Gómez Ponce Víctor Alfredo;26945;;Cirugía torácica y cardiovascular;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/29575966_b735f080bf.png;gomez-ponce-victor-alfredo;https://auna.org/pe/staff-medico/gomez-ponce-victor-alfredo
Gonzales Carrillo Oswaldo Manuel;33957;;Ginecología y obstetricia;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/15745625_6969c7ba75.png;gonzales-carrillo-oswaldo-manuel;https://auna.org/pe/staff-medico/gonzales-carrillo-oswaldo-manuel
Gonzáles Luna Ana Cecilia;42162;;Cardiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/40063090_249f64bb5c.png;gonzales-luna-ana-cecilia;https://auna.org/pe/staff-medico/gonzales-luna-ana-cecilia
Gonzalez Del Riego Burga Jaime Augusto;9613;;Ginecología y obstetricia;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/06501345_2fd2a18e8d.png;gonzalez-del-riego-burga-jaime-augusto;https://auna.org/pe/staff-medico/gonzalez-del-riego-burga-jaime-augusto
González Monteverde Alexis Arnaldo;34454;;Ortopedia y traumatología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/07634490_95baaa26d2.png;gonzalez-monteverde-alexis-arnaldo;https://auna.org/pe/staff-medico/gonzalez-monteverde-alexis-arnaldo
Goytendia Cortez Alfredo Eric;41753;;Banco de sangre;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/80571543_6b0de09754.png;goytendia-cortez-alfredo-eric;https://auna.org/pe/staff-medico/goytendia-cortez-alfredo-eric
Granda Chaupis Edgardo Arturo;34030;;Ortopedia y traumatología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09841937_2069e64e69.png;granda-chaupis-edgardo-arturo;https://auna.org/pe/staff-medico/granda-chaupis-edgardo-arturo
Gutiérrez Lazarte José Carlos;28371;;Cirugía cabeza y cuello;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/10265363_d66442e1db.png;gutierrez-lazarte-jose-carlos;https://auna.org/pe/staff-medico/gutierrez-lazarte-jose-carlos
Halsband  Oliver Thomas Hua Sun;70079;;Neurología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/01132612_ee8b2b2caf.webp;halsband--oliver-thomas-hua-sun;https://auna.org/pe/staff-medico/halsband--oliver-thomas-hua-sun
Hidalgo Caceres Walter Napoleon;20569;;Medicina interna;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09167079_e4ec7a1570.png;hidalgo-caceres-walter-napoleon;https://auna.org/pe/staff-medico/hidalgo-caceres-walter-napoleon
Horna Noriega Manuel Eduardo;23621;;Cardiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/10374848_91d7db8c97.png;horna-noriega-manuel-eduardo;https://auna.org/pe/staff-medico/horna-noriega-manuel-eduardo
Huamani Echaccaya Pablo Miguel;37682;;Unidad de cuidados intensivos;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/21523952_cd947a49be.png;huamani-echaccaya-pablo-miguel;https://auna.org/pe/staff-medico/huamani-echaccaya-pablo-miguel
Jacinto Hervias Gina Beatriz;24433;;Ginecología y obstetricia;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/08334159_e6740b2d3d.png;jacinto-hervias-gina-beatriz;https://auna.org/pe/staff-medico/jacinto-hervias-gina-beatriz
Jimenez Vargas Machuca Hugo César Pedro;25261;;Otorrinolaringología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/08805288_8d9afc1d8f.png;jimenez-vargas-machuca-hugo-cesar-pedro;https://auna.org/pe/staff-medico/jimenez-vargas-machuca-hugo-cesar-pedro
Kais Chaban Abdala;83199;;Ortopedia y traumatología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/03407315_9bfed9eb7e.png;kais-chaban-abdala;https://auna.org/pe/staff-medico/kais-chaban-abdala
Larrauri Vigna César Antonio;23524;;Cardiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/07774239_268511d587.png;larrauri-vigna-cesar-antonio;https://auna.org/pe/staff-medico/larrauri-vigna-cesar-antonio
León Rabanal Cristian Paul;45388;;Nefrología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/40617534_7f28a729e9.png;leon-rabanal-cristian-paul;https://auna.org/pe/staff-medico/leon-rabanal-cristian-paul
Li Salvatierra Bruno Boris Manuel;46562;;Gastroenterología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/43428605_bcf4d28467.png;li-salvatierra-bruno-boris-manuel;https://auna.org/pe/staff-medico/li-salvatierra-bruno-boris-manuel
Linares Cespedes Sergio Guillermo;44657;;Medicina interna;Clínica Delgado Auna, Auna - Centro de Bienestar;https://web-auna-backend-prd-images.s3.amazonaws.com/40704425_1eeb3876cc.png;linares-cespedes-sergio-guillermo;https://auna.org/pe/staff-medico/linares-cespedes-sergio-guillermo
Livias Castillo Marco Antonio;31520;;Ginecología y obstetricia;Clínica Delgado Auna, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.amazonaws.com/09823162_2b1a25021b.png;livias-castillo-marco-antonio;https://auna.org/pe/staff-medico/livias-castillo-marco-antonio
Lock Chavera William Emigdio;22671;;Neurocirugía;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/08266024_22d6ebf34e.png;lock-chavera-william-emigdio;https://auna.org/pe/staff-medico/lock-chavera-william-emigdio
Lucchesi Vásquez Elio Paul;26486;;Servicio de emergencia;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/10272936_626fc5be56.png;lucchesi-vasquez-elio-paul;https://auna.org/pe/staff-medico/lucchesi-vasquez-elio-paul
Macedo Linares Luis Javier;20949;;Ortopedia y traumatología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/29280452_8c0fa0745b.png;macedo-linares-luis-javier;https://auna.org/pe/staff-medico/macedo-linares-luis-javier
Maldonado Reyes Iris Rosario;64759;;Medicina física y rehabilitación;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/43874308_4761c51a71.png;maldonado-reyes-iris-rosario;https://auna.org/pe/staff-medico/maldonado-reyes-iris-rosario
Manrique Franco Katty;42689;;Endocrinología;Clínica Delgado Auna, Auna Guardia Civil - Clínica, Auna - Centro de Bienestar;https://web-auna-backend-prd-images.s3.amazonaws.com/40173177_4e0ec11a61.png;manrique-franco-katty;https://auna.org/pe/staff-medico/manrique-franco-katty
Marchena Arias Jeannette Consuelo;24371;;Ginecología y obstetricia;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/08778252_f4c22af84b.png;marchena-arias-jeannette-consuelo;https://auna.org/pe/staff-medico/marchena-arias-jeannette-consuelo
Maruy Saito Aldo;22248;;Gastroenterología pediátrica;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09997637_0ead9801bf.png;maruy-saito-aldo;https://auna.org/pe/staff-medico/maruy-saito-aldo
Matos Rojas Irma Aracelly;47772;;Radiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/40048784_6938efe882.png;matos-rojas-irma-aracelly;https://auna.org/pe/staff-medico/matos-rojas-irma-aracelly
Mauricio Trelles Vladimir Alejandro;33503;;Unidad de cuidados intensivos;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/02845452_2efcfa4700.png;mauricio-trelles-vladimir-alejandro;https://auna.org/pe/staff-medico/mauricio-trelles-vladimir-alejandro
Medina Alarcón Cynthia Jennifer;61982;;Servicio de emergencia;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/42861360_54f8b4a00d.png;medina-alarcon-cynthia-jennifer;https://auna.org/pe/staff-medico/medina-alarcon-cynthia-jennifer
Medina Collado Carlos Alberto;59622;;Infectología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/42255245_541cda522e.png;medina-collado-carlos-alberto;https://auna.org/pe/staff-medico/medina-collado-carlos-alberto
Mena Rosell Álvaro Javier;35834;;Ortopedia y traumatología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09870821_32d4c04a77.png;mena-rosell-alvaro-javier;https://auna.org/pe/staff-medico/mena-rosell-alvaro-javier
Mendoza Novoa Pablo Antonio;42651;;Cardiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/40382478_0331c888eb.png;mendoza-novoa-pablo-antonio;https://auna.org/pe/staff-medico/mendoza-novoa-pablo-antonio
Mendoza Pantoja Ignacio Jesus;46972;;Radiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/41360394_a5ff7fdcde.png;mendoza-pantoja-ignacio-jesus;https://auna.org/pe/staff-medico/mendoza-pantoja-ignacio-jesus
Miranda Cabrera Bianca Fiorella;55769;;Endocrinología pediátrica;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/43749849_6e406f0ad3.png;miranda-cabrera-bianca-fiorella;https://auna.org/pe/staff-medico/miranda-cabrera-bianca-fiorella
Miyagui Maeda Juan;7606;;Gastroenterología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/25606025_c3a8bdd0b3.png;miyagui-maeda-juan;https://auna.org/pe/staff-medico/miyagui-maeda-juan
Molina Caceres Raquel Jackeline;52894;;Servicio de emergencia;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/43178311_baf5961554.png;molina-caceres-raquel-jackeline;https://auna.org/pe/staff-medico/molina-caceres-raquel-jackeline
Monge Zapata Víctor Juan Carlos;025358;;Gastroenterología;Clínica Delgado Auna, Auna - Centro de Bienestar;https://web-auna-backend-prd-images.s3.amazonaws.com/08222735_0a8bc2d49a.png;monge-zapata-victor-juan-carlos;https://auna.org/pe/staff-medico/monge-zapata-victor-juan-carlos
Monsante Carrillo Lucrecia;25863;;Neumología pediátrica;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/06640504_fa0de256a1.png;monsante-carrillo-lucrecia;https://auna.org/pe/staff-medico/monsante-carrillo-lucrecia
